State,Lat,Lon,GHCN_ID,City/Station Name,County,Elev,1-Feb,2-Feb,3-Feb,4-Feb,5-Feb,6-Feb,7-Feb,8-Feb,9-Feb,10-Feb,11-Feb,12-Feb,13-Feb,14-Feb,15-Feb,16-Feb,17-Feb,18-Feb,19-Feb,20-Feb,21-Feb,22-Feb,23-Feb,24-Feb,25-Feb,26-Feb,27-Feb,28-Feb
AL,34.77,-86.43,US1ALMD0017,BROWNSBORO 1.9 NNE,MADISON,721,M,0,0,0,M,0,M,0,0,0,M,M,M,0,M,M,0.1,M,0,0,0,M,M,0,0,M,M,M
AL,34.67,-86.37,US1ALMD0002,GURLEY 2.7 S,MADISON,1519,M,M,0,0,M,0,M,0,0,0,M,M,M,M,M,M,M,M,0,0,0,M,0,0,0,M,M,M
AL,34.67,-86.52,US1ALMD0033,HAMPTON COVE 2.1 WNW,MADISON,1408,0,0,0,0,M,0,M,M,0,0,M,M,M,M,M,1,M,M,0,0,0,M,0,0,0,M,M,M
AL,34.67,-86.54,US1ALMD0101,HAMPTON COVE 3.4 WNW,MADISON,667,0,0,0,0,M,0,M,0,0,0,M,M,M,M,M,M,M,M,0,0,M,M,0,0,0,M,M,M
AL,34.81,-86.77,US1ALMD0105,HARVEST 3.2 SSW,MADISON,825,0,0,0,0,M,0,M,0,0,0,M,M,0,0,M,M,0,1.7,0,0,0,M,0,0,0,M,M,M
AL,34.82,-86.7,US1ALMD0085,HARVEST 3.9 SE,MADISON,768,0,T,0,0,M,0,T,0,0,M,M,M,M,M,M,T,T,5,0,0,0,0,0,0,0,M,M,M
AL,34.79,-86.71,US1ALMD0059,HARVEST 5.3 SSE,MADISON,725,0,0,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
AL,34.94,-86.58,US1ALMD0006,HAZEL GREEN 1.2 NW,MADISON,810,0,0,0,0,M,0,0.2,0,0,0,M,M,M,0,M,M,M,M,M,0,0,M,0,0,0,M,M,M
AL,34.92,-86.63,US1ALMD0094,HAZEL GREEN 3.7 W,MADISON,818,0,0,0,0,M,0,0.1,0,0,0,M,M,M,T,M,M,M,3.5,0,0,0,M,0,0,0,M,M,M
AL,34.73,-86.57,US1ALMD0090,HUNTSVILLE 3.7 ENE,MADISON,732,T,0,0,0,M,0,T,M,0,0,M,M,M,0,M,T,T,0.1,0,0,0,M,M,0,0,M,M,M
AL,34.7,-86.56,US1ALMD0003,HUNTSVILLE 4.0 E,MADISON,771,0,0,0,0,M,0,M,0,0,0,M,M,0,M,M,M,M,M,0,0,0,M,0,0,0,M,M,M
AL,34.74,-86.57,US1ALMD0097,HUNTSVILLE 4.1 ENE,MADISON,688,0,0,0,0,M,0,M,0,0,0,0,M,M,0,M,M,T,1,M,0,0,M,M,0,0,M,M,M
AL,34.74,-86.7,US1ALMD0107,HUNTSVILLE 4.5 WNW,MADISON,686,T,T,0,0,0,0,T,0,0,0,0,0,T,T,T,T,0.2,3.2,0,0,0,0,0,0,0,0,0,0
AL,34.67,-86.54,US1ALMD0084,HUNTSVILLE 5.6 ESE,MADISON,648,M,0,0,M,M,0,M,0,0,0,M,M,M,M,M,M,0.5,M,0,M,M,M,0,0,M,M,M,M
AL,34.8,-86.7,US1ALMD0098,HUNTSVILLE 7.7 NW,MADISON,773,M,M,0,0,M,0,M,M,0,0,M,M,M,M,M,M,M,M,0,0,0,M,0,0,0,M,M,M
AL,34.6,-86.58,US1ALMD0012,HUNTSVILLE 7.9 SSE,MADISON,591,0,0,0,0,M,0,M,0,0,0,M,M,M,M,0,0.6,0,M,0,0,0,M,M,0,0,M,M,M
AL,34.64,-86.79,USW00003856,HUNTSVILLE INTNL AP,MADISON,624,T,0,0,0,0,0,T,0,0,0,0,0,0,0,T,0.2,3.1,T,0,0,0,0,0,0,0,0,0,0
AL,34.7,-86.75,US1ALMD0108,MADISON 0.3 SW,MADISON,689,0,0,0,0,M,0,M,0,0,0,M,M,M,M,M,0.5,M,2.6,M,M,M,M,M,M,M,M,M,M
AL,34.72,-86.74,US1ALMD0031,MADISON 1.4 NNE,MADISON,843,M,M,0,0,M,0,M,0,0,0,M,M,M,0,M,0.3,M,2.5,0,0,0,M,0,0,0,M,M,M
AL,34.73,-86.75,US1ALMD0050,MADISON 1.7 N,MADISON,774,T,T,0,0,M,0,T,M,0,0,M,M,M,0,M,T,0.2,1.7,M,0,0,M,M,0,M,M,M,M
AL,34.79,-86.74,US1ALMD0071,MADISON 5.8 N,MADISON,780,0,0,0,0,M,0,M,0,0,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
AL,34.82,-86.73,US1ALMD0082,MADISON 8.0 N,MADISON,847,T,M,0,0,M,M,M,M,0,0,M,M,M,M,M,M,M,M,M,0,0,M,M,M,M,M,M,M
AL,34.55,-86.44,USC00016196,OWENS CROSS ROADS 3S,MADISON,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
AL,33.98,-87.92,US1ALMR0001,GUIN 1.1 NW,MARION,561,M,0,0,0,M,0,M,0,0,0,M,M,M,M,M,M,0,M,M,0,0,M,0,0,0,M,M,M
AL,34.26,-86.23,US1ALMS0031,ALBERTVILLE 1.2 W,MARSHALL,1040,M,0,0,0,M,0,M,0,0,0,M,M,M,0,M,0.3,0,M,0,0,0,M,M,0,0,M,M,M
AL,34.27,-86.24,US1ALMS0027,ALBERTVILLE 1.8 WNW,MARSHALL,1013,M,M,M,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
AL,34.28,-86.29,US1ALMS0013,ALBERTVILLE 4.8 WNW,MARSHALL,1027,0,0,0,0,M,0,M,0,0,M,M,M,M,M,M,T,T,M,0,0,0,M,0,0,0,M,M,M
AL,34.34,-86.21,US1ALMS0022,ALBERTVILLE 5.5 N,MARSHALL,1063,0,0,0,0,M,0,M,0,0,0,M,M,M,M,M,M,M,M,0,0,0,M,M,0,0,M,M,M
AL,34.2,-86.16,USC00010957,BOAZ,MARSHALL,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0
AL,34.25,-86.39,US1ALMS0019,DOUGLAS 6.8 NW,MARSHALL,673,M,0,0,0,M,0,M,0,0,0,M,M,M,M,M,M,0,M,0,0,0,M,M,0,0,M,M,M
AL,34.34,-86.27,US1ALMS0018,GUNTERSVILLE 1.2 S,MARSHALL,1027,0,0,0,0,M,0,M,0,0,0,M,M,M,0,M,1,0,M,0,0,0,M,M,0,0,M,M,0
AL,34.36,-86.24,US1ALMS0011,GUNTERSVILLE 2.0 ENE,MARSHALL,974,0,0,0,0,M,0,M,0,0,0,M,M,M,M,M,M,M,M,0,0,0,M,M,0,0,M,M,M
AL,34.33,-86.29,US1ALMS0006,GUNTERSVILLE 2.2 SW,MARSHALL,791,0,0,0,0,M,0,M,0,0,0,M,M,M,M,M,T,T,M,0,0,0,M,M,0,0,M,M,M
AL,34.36,-86.35,US1ALMS0029,GUNTERSVILLE 4.7 W,MARSHALL,607,M,0,0,0,M,M,M,M,0,0,M,M,M,M,M,M,0,M,M,0,0,M,M,M,0,M,M,M
AL,34.39,-86.35,US1ALMS0034,GUNTERSVILLE 5.1 WNW,MARSHALL,1006,0,M,0,0,M,M,M,0,0,0,M,M,M,0,0,M,M,M,0,0,0,M,M,0,0,M,M,M
AL,34.33,-86.33,USC00013573,GUNTERSVILLE,MARSHALL,578,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0.1,0,0,0,0,0,0,0,0,0,0,0
AL,34.33,-86.33,USC00013575,GUNTERSVILLE NO.2,MARSHALL,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0.1,0,0,0,0,0,0,0,0,0,0,0
AL,34.42,-86.57,US1ALMS0020,UNION GROVE 7.2 WNW,MARSHALL,940,T,0,0,0,M,0,M,0,0,0,M,M,M,0,M,0.2,T,M,0,0,0,M,M,0,0,M,M,M
AL,30.25,-88.09,US1ALMB0092,DAUPHIN ISLAND 4.8 E,MOBILE,4,0,0,0,0,M,M,M,0,M,0,M,M,M,0,0,M,0,M,0,0,0,M,0,0,0,0,M,M
AL,30.67,-88.26,US1ALMB0071,MOBILE 10.4 W,MOBILE,207,M,0,0,0,M,M,M,0,M,0,M,M,M,0,0,M,0,M,0,0,0,0,0,0,0,M,M,M
AL,30.62,-88.27,US1ALMB0090,MOBILE 11.2 WSW,MOBILE,184,M,M,M,0,M,M,M,M,M,0,M,M,M,0,0,M,0,M,M,0,0,M,0,0,0,0,M,M
AL,30.64,-88.27,US1ALMB0072,MOBILE 11.2 WSW,MOBILE,153,M,0,0,0,M,M,M,0,M,M,M,M,M,0,0,M,0,M,M,0,0,M,0,0,0,0,M,M
AL,30.67,-88.11,US1ALMB0049,MOBILE 1.2 WSW,MOBILE,33,0,0,0,0,M,M,M,0,M,M,M,M,M,0,0,M,0,M,0,0,0,M,0,0,0,0,M,M
AL,30.69,-88.07,US1ALMB0076,MOBILE 1.4 ENE,MOBILE,32,M,0,0,0,M,M,M,0,M,M,M,M,M,0,0,M,0,M,0,0,0,M,0,0,0,0,M,M
AL,30.69,-88.13,US1ALMB0004,MOBILE 2.6 WNW,MOBILE,100,M,0,0,0,M,M,M,0,M,0,M,0,M,0,0,M,0,M,0,0,0,M,0,0,0,0,0,M
AL,30.7,-88.14,US1ALMB0079,MOBILE 3.3 WNW,MOBILE,185,M,0,0,0,M,M,M,0,M,M,M,M,M,M,0,M,0,M,0,0,0,M,0,0,0,0,M,M
AL,30.66,-88.16,US1ALMB0073,MOBILE 4.5 WSW,MOBILE,155,M,0,0,0,M,M,M,M,M,M,M,M,M,M,M,M,0,M,0,0,0,M,0,0,0,0,M,M
AL,30.74,-88.18,US1ALMB0060,MOBILE 5.0 WNW,MOBILE,182,0,0,0,M,M,M,M,M,M,0,0,M,M,0,0,M,0,M,0,0,0,M,0,0,0,M,M,0
AL,30.6,-88.11,US1ALMB0085,MOBILE 5.5 SSW,MOBILE,0,M,0,0,0,M,M,M,0,M,0,M,M,M,0,0,M,0,M,0,0,0,M,0,0,0,0,M,M
AL,30.63,-88.07,USW00013838,MOBILE DOWNTOWN AP,MOBILE,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,30.69,-88.25,USW00013894,MOBILE REGIONAL AP,MOBILE,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0
AL,30.57,-88.1,US1ALMB0089,THEODORE 4.8 ENE,MOBILE,9,0,0,0,0,M,M,M,M,M,M,M,M,M,M,0,M,M,M,0,0,0,M,0,0,0,0,M,M
AL,30.45,-88.14,US1ALMB0086,THEODORE 6.8 SSE,MOBILE,17,M,0,0,0,M,M,M,M,M,0,M,M,M,M,M,M,0,M,0,0,0,M,0,0,0,0,M,M
AL,30.61,-88.26,US1ALMB0001,TILLMANS CORNER 4.3 WNW,MOBILE,177,M,0,0,0,M,M,M,0,M,0,M,M,M,0,0,M,0,M,0,0,0,M,0,0,0,0,0,0
AL,30.61,-88.33,US1ALMB0063,TILLMANS CORNER 8.7 WNW,MOBILE,86,M,0,0,0,M,M,M,0,M,M,M,M,M,0,0,M,0,M,0,0,0,M,0,0,0,0,M,M
AL,30.74,-88.27,US1ALMB0024,WILMER 7.9 SE,MOBILE,236,M,0,0,0,M,M,M,0,M,0,M,M,M,0,0,M,0,M,0,0,0,M,0,0,0,0,M,M
AL,31.41,-87.48,US1ALMN0006,FRISCO CITY 5.0 WSW,MONROE,387,0,0,0,0,0,M,M,0,M,M,M,M,M,M,0,M,M,M,0,0,M,M,M,0,0,0,0,0
AL,31.29,-87.64,US1ALMN0003,URIAH 8.1 W,MONROE,207,M,0,0,0,M,M,M,0,M,M,M,M,M,0,0,M,M,M,M,0,0,M,0,0,0,0,M,M
AL,32.23,-86.35,USC00013931,HOPE HULL 3S,MONTGOMERY,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0
AL,32.17,-86.29,US1ALMY0011,MONTGOMERY 12.9 S,MONTGOMERY,292,M,0,0,0,M,M,M,0,M,M,M,M,M,M,M,M,M,M,M,0,0,M,0,0,0,0,0,0
AL,32.38,-86.26,US1ALMY0007,MONTGOMERY 2.2 NE,MONTGOMERY,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,32.38,-86.14,US1ALMY0014,MONTGOMERY 8.8 E,MONTGOMERY,208,M,0,0,0,M,0,M,0,M,M,M,M,M,M,M,M,0,0,M,0,0,M,0,0,0,0,M,0
AL,32.03,-86.21,US1ALMY0006,RAMER 1.5 SE,MONTGOMERY,521,M,0,0,0,M,M,M,0,M,M,0,M,M,M,M,T,T,M,M,0,0,M,0,0,0,0,M,M
AL,34.58,-86.93,USC00012209,DECATUR 4SE,MORGAN,550,M,M,0,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
AL,34.52,-86.93,US1ALMG0030,DECATUR 5.0 SE,MORGAN,665,T,T,0,0,M,0,M,0,0,0,M,M,M,M,M,0.3,1.8,4.8,M,0,0,M,0,0,0,M,M,M
AL,34.36,-86.82,US1ALMG0009,FALKVILLE 5.1 E,MORGAN,830,0,0,0,0,M,0,M,0,0,0,M,M,M,M,M,1,M,M,0,0,0,M,0,0,0,M,M,M
AL,34.49,-86.63,US1ALMG0012,LACEY'S SPRING 3.4 SSW,MORGAN,1293,0,0,0,0,M,0,0.3,M,M,0,M,M,0,M,0,1.7,T,T,M,0,0,M,M,0,0,M,M,M
AL,34.51,-86.91,US1ALMG0017,PRICEVILLE 1.8 WSW,MORGAN,819,0,T,0,0,M,0,M,0,0,0,M,M,M,M,M,0.7,M,2.7,0,0,0,M,M,0,0,M,M,M
AL,34.46,-86.77,US1ALMG0014,SOMERVILLE 2.0 SE,MORGAN,627,M,0,0,0,M,0,M,M,0,0,M,M,M,0,M,0.2,T,M,0,0,0,M,M,0,0,M,M,M
AL,34.41,-86.7,US1ALMG0027,SOMERVILLE 7.7 SE,MORGAN,593,0,0,0,0,M,0,M,0,0,0,M,M,M,M,0,0,0,M,0,0,M,M,0,0,0,M,M,M
AL,31.86,-86.01,USW00003878,TROY MUNICIPAL AP,PIKE,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,T,0,0,0,0,0,0,0,0,0,0,0,0
AL,33.2,-85.35,US1ALRN0002,ROANOKE 4.2 NNE,RANDOLPH,830,M,0,0,0,M,0,M,0,0,M,0,M,M,M,M,M,M,M,M,0,0,M,M,0,0,0,M,0
AL,32.49,-85.03,US1ALRS0001,PHENIX CITY 2.2 NNW,RUSSELL,407,M,M,M,M,M,M,M,0,M,M,M,M,M,M,M,M,0,M,M,M,0,M,M,M,0,0,M,M
AL,32.33,-85.16,US1ALRS0007,SEALE 2.4 NNE,RUSSELL,468,M,0,0,0,M,M,0,M,M,M,M,M,0,M,M,M,M,M,M,0,0,M,M,M,0,0,M,M
AL,33.81,-86.3,US1ALSC0011,ASHVILLE 2.7 SW,ST. CLAIR,592,0,0,0,0,M,0,M,0,0,0,M,M,M,M,M,M,M,M,0,0,0,M,M,0,0,M,M,M
AL,33.58,-86.46,US1ALSC0006,MOODY 2.0 ESE,ST. CLAIR,698,0,0,0,0,M,0,M,0,0,M,M,M,M,0,M,M,0,M,0,0,0,M,0,0,0,M,M,M
AL,33.72,-86.45,US1ALSC0012,ODENVILLE 3.8 NW,ST. CLAIR,760,0,0,0,0,M,M,M,0,0,0,M,M,M,M,M,M,M,M,0,0,0,M,M,0,0,M,0,M
AL,33.71,-86.18,USC00016760,RAGLAND 2 SSW,ST. CLAIR,480,0,0,0,0,M,0,M,0,0,0,0,M,M,M,M,M,M,M,0,0,0,0,M,0,0,M,M,M
AL,33.83,-86.39,US1ALSC0007,SPRINGVILLE 6.5 NE,ST. CLAIR,720,M,M,M,0,M,0,M,M,M,0,0,M,M,M,M,M,M,M,M,0,0,M,M,0,0,M,M,M
AL,33.2,-86.83,US1ALSH0052,ALABASTER 2.2 SSW,SHELBY,546,0,0,0,0,0,0,M,0,0,0,0,M,M,0,M,M,0,M,0,0,0,M,0,0,0,0,M,M
AL,33.25,-86.79,US1ALSH0022,ALABASTER 2.4 NE,SHELBY,602,0,0,0,0,0,0,M,0,0,0,M,M,M,0,0,14,M,M,0,M,M,M,0,0,0,M,0,0
AL,33.14,-86.77,US1ALSH0024,CALERA 3.1 NNW,SHELBY,617,M,0,0,0,M,0,M,0,0,0,M,M,M,0,M,0.3,0,M,0,0,0,M,0,0,0,0,M,M
AL,33.28,-86.84,US1ALSH0067,HELENA 1.2 SE,SHELBY,438,0,M,M,0,M,M,M,M,0,0,M,M,M,0,M,M,0,M,0,0,0,M,0,0,M,0,M,M
AL,33.35,-86.81,US1ALSH0026,HOOVER 1.9 S,SHELBY,604,0,0,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
AL,33.39,-86.74,US1ALSH0062,INVERNESS 1.4 SW,SHELBY,538,0,0,0,0,M,0,M,0,0,0,M,M,M,0,M,M,M,M,0,0,0,M,M,0,0,0,M,M
AL,33.42,-86.64,US1ALSH0048,LAKE PURDY 2.6 ESE,SHELBY,957,0,M,0,0,M,0,M,0,0,0,M,M,M,M,M,M,0,M,0,0,0,M,0,0,0,M,M,M
AL,33.44,-86.62,US1ALSH0014,LAKE PURDY 3.6 ENE,SHELBY,1020,0,0,0,0,M,0,M,0,0,0,M,M,M,M,M,M,0.7,M,0,0,0,M,M,M,M,M,M,M
AL,33.4,-86.67,US1ALSH0011,MEADOWBROOK 1.7 E,SHELBY,784,M,0,0,0,M,0,M,0,0,0,M,M,M,M,0,M,0,M,M,0,0,M,0,0,0,0,M,M
AL,33.4,-86.64,US1ALSH0016,MEADOWBROOK 3.6 E,SHELBY,823,M,0,0,0,M,M,M,M,0,0,M,M,M,M,M,M,M,M,M,0,0,M,M,0,0,0,M,M
AL,33.31,-86.8,US1ALSH0027,PELHAM 0.6 NNW,SHELBY,627,M,0,0,0,M,0,M,0,0,0,M,M,M,M,M,M,0.2,M,0,M,0,M,0,0,0,M,M,M
AL,33.31,-86.81,US1ALSH0055,PELHAM 1.3 WNW,SHELBY,502,M,0,0,0,M,0,M,0,0,0,M,M,M,0,M,M,M,M,M,0,0,M,M,0,0,M,M,M
AL,33.27,-86.76,US1ALSH0023,PELHAM 2.8 SE,SHELBY,962,M,0,0,0,M,0,M,0,0,0,M,M,M,0,M,0.3,M,M,0,0,0,M,0,0,0,0,M,M
AL,33.25,-86.78,US1ALSH0058,PELHAM 3.8 SSE,SHELBY,899,M,0,M,M,M,M,M,M,M,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
AL,33.26,-86.49,US1ALSH0061,WILSONVILLE 2.2 NNW,SHELBY,515,M,0,0,0,M,M,M,0,M,0,0,M,M,M,M,M,M,M,0,0,0,M,0,0,0,0,M,M
AL,33.22,-86.32,US1ALTG0006,BON AIR 2.8 SSE,TALLADEGA,492,0,0,0,0,M,0,M,0,0,0,0,M,M,M,M,M,T,M,0,0,0,M,M,0,0,0,M,M
AL,33.26,-86.36,US1ALTG0017,CHILDERSBURG 1.3 S,TALLADEGA,512,M,M,0,0,M,0,M,0,M,0,0,M,M,M,0,0,0,M,0,0,0,M,0,0,0,M,M,0
AL,33.41,-86.09,US1ALTG0007,TALLADEGA 1.6 SSE,TALLADEGA,661,0,0,0,0,M,0,M,0,M,0,0,M,M,0,M,M,M,M,0,0,M,M,0,0,0,0,M,0
AL,33.54,-86.19,US1ALTG0011,TALLADEGA 8.8 NW,TALLADEGA,479,0,0,0,0,M,M,M,0,M,0,0,M,M,M,M,T,0,M,0,0,0,M,M,0,0,M,M,M
AL,32.99,-85.95,US1ALTP0007,ALEXANDER CITY 3.1 NNE,TALLAPOOSA,654,M,0,0,0,M,0,M,0,M,0,0,M,M,M,M,0.1,0,M,M,0,0,M,M,0,0,0,M,0
AL,33.24,-87.69,US1ALTS0017,COKER 0.6 S,TUSCALOOSA,191,M,0,0,0,M,0,M,0,0,0,M,M,M,0,M,M,0,M,0,0,0,0,M,0,0,0,0,M
AL,33.08,-87.4,US1ALTS0003,HOLT 11.4 SSE,TUSCALOOSA,223,M,0,0,0,M,0,M,0,0,0,M,M,M,0,M,T,T,M,M,0,0,0,0,0,0,0,0,0
AL,33.51,-87.61,US1ALTS0025,NORTHPORT 18.7 N,TUSCALOOSA,413,0,0,0,0,M,M,M,0,0,0,M,M,M,M,M,M,0,M,0,0,0,M,0,0,0,0,M,M
AL,33.24,-87.52,US1ALTS0022,TUSCALOOSA 1.3 ENE,TUSCALOOSA,292,M,0,0,0,M,0,M,0,0,0,M,M,M,0,M,2,M,M,0,0,0,M,0,0,0,M,0,M
AL,33.19,-87.5,US1ALTS0004,TUSCALOOSA 4.4 SE,TUSCALOOSA,423,M,0,0,0,M,0,M,0,0,0,M,M,M,0,M,0.5,M,M,M,0,0,M,0,0,0,M,M,M
AL,33.82,-87.22,US1ALWK0004,JASPER 3.4 SE,WALKER,436,0,0,0,0,0,M,M,0,0,0,0,M,M,0,M,T,0,M,0,0,0,0,0,0,0,0,0,0
AL,31.51,-87.96,US1ALWS0001,JACKSON 4.3 WSW,WASHINGTON,128,0,0,0,0,M,M,0,0,M,0,M,M,0,M,0,M,T,M,0,0,0,0,0,0,0,0,0,M
AL,32.02,-87.29,US1ALWX0002,CAMDEN 1.0 NNE,WILCOX,262,0,0,0,0,M,M,M,0,M,0,M,M,M,M,M,M,0,M,0,0,0,M,0,0,0,0,0,0
AL,31.97,-87.64,US1ALWX0001,PINE HILL 3.6 WSW,WILCOX,177,M,0,0,0,M,M,M,0,M,0,M,M,M,M,M,T,T,M,M,0,0,M,0,0,0,0,0,0
AL,34.26,-87.18,USC00010063,ADDISON,WINSTON,818,M,M,M,0,M,M,M,0,M,0,M,M,M,0,M,M,T,M,0,0,0,0,0,0,0,M,M,M
AL,34,-87.19,US1ALWN0005,ARLEY 5.9 S,WINSTON,535,0,0,0,0,M,0,M,0,0,0,M,M,M,0,M,M,0,M,0,0,0,M,0,0,0,M,M,M
AL,34.19,-87.39,US1ALWN0001,DOUBLE SPRINGS 3.2 NNE,WINSTON,814,0,0,0,0,M,0,M,0,0,0,M,M,T,0,M,0.3,M,1.8,M,0,0,M,0,0,0,M,M,0
AK,53.9,-166.54,USC00502587,DUTCH HARBOR,ALEUTIANS WEST,10,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AK,60.96,-149.11,USC00500243,ALYESKA,ANCHORAGE BOROUGH,272,0,0,3,0.1,0,0,0,0,0.1,2,1,0.1,0,0,0,3,2,1,1,0,0.1,0,0,2,2,0,2,0
AK,61.19,-149.92,US1AKAB0060,ANCHORAGE 2.1 SSW,ANCHORAGE BOROUGH,89,M,M,M,M,M,M,M,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
AK,61.21,-149.76,US1AKAB0051,ANCHORAGE 4.5 E,ANCHORAGE BOROUGH,224,M,M,2.7,M,M,M,M,M,M,1.4,M,M,M,M,M,1.3,M,0.8,0.8,M,M,1.3,0.1,0.4,0.2,M,M,0.4
AK,61.15,-149.93,US1AKAB0052,ANCHORAGE 4.7 SSW,ANCHORAGE BOROUGH,116,0,0,2.5,0.2,M,M,M,M,M,M,M,M,M,M,M,M,M,1.2,0.8,0,T,1.5,T,1,0.6,1.5,M,0.3
AK,61.15,-149.96,US1AKAB0065,ANCHORAGE 5.1 SSW,ANCHORAGE BOROUGH,91,0,0,3,0.1,0,T,T,0,0,2,0,0,0,0,0,1.8,0.9,1.3,0.3,0,T,2,0,1.8,0.8,0,1.5,0.6
AK,61.11,-149.85,US1AKAB0055,ANCHORAGE 7.6 SSE,ANCHORAGE BOROUGH,220,0,0,1.9,T,T,0.3,T,0,T,0.5,T,T,0,0,0,1.8,0.4,1,1.3,0,T,1.8,T,0.5,0.8,T,1,0.3
AK,61.11,-149.78,US1AKAB0062,ANCHORAGE 8.3 SSE,ANCHORAGE BOROUGH,676,M,M,1.5,M,M,0.5,M,M,T,0.2,M,M,M,M,M,1.5,0.2,0.8,1,M,T,2,0.2,0.2,0.4,T,0.4,0.2
AK,61.16,-149.98,USC00500275,ANCHORAGE FORECAST OFFICE,ANCHORAGE BOROUGH,131,0,1.4,1.2,T,0.1,T,T,0,0.9,0.7,0,0,0,0,T,2.7,T,1.6,T,0,1.6,0.8,0.2,1.8,T,1.6,0.6,0
AK,61.17,-150.03,USW00026451,ANCHORAGE TED STEVENS INTERNATION,ANCHORAGE BOROUGH,120,0,1.4,1.2,T,0.1,T,T,T,0.9,0.7,0,0,0,0,T,2.7,T,1.6,T,0,1.6,0.8,0.2,1.8,0,1.6,0.6,0
AK,61.1,-149.72,USC00500281,ANCHORAGE UPPER DE ARMOUN,ANCHORAGE BOROUGH,1335,0,0.5,1,0,0.5,0,0,0,T,T,0,0,0,0,T,2,T,2.5,0,0,2,2,T,0.5,T,T,T,T
AK,61.31,-149.5,US1AKAB0021,EAGLE RIVER 2.6 ESE,ANCHORAGE BOROUGH,799,0,0,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,M,0.5,1,T,0,0,0.5,M,1,0,0.5,M
AK,61.3,-149.44,USC00502656,EAGLE RIVER 5 SE,ANCHORAGE BOROUGH,498,0,0,1,T,0,0,0,0,T,0,0,0,0,0,0,0,0,1,0,0,0,1,T,0,0,0,0,0
AK,61.32,-149.54,USC00502645,EAGLE RIVER GAKONA CIRCLE,ANCHORAGE BOROUGH,567,0,0,2,0,0,0,0,0,0.4,0,0,0,0,0,0,1,0,0,0,0,0.2,0,0,0,0,M,M,M
AK,61.23,-149.27,USC00502642,EAGLE RIVER NATURE CENTER,ANCHORAGE BOROUGH,520,0,0,1.8,0,0,0,0,0,0,0.6,0,0,0,0,0,0.5,T,T,1.5,0,0,1.7,0,0.5,0.5,0,0,0.3
AK,61.45,-149.32,USC00502737,EKLUTNA WTP,ANCHORAGE BOROUGH,640,0,0,1.4,0,0,0,0,0,0,1.9,0,0,0,0,0,1.2,0,0.3,0.5,0,0,2.6,0,0.8,0.3,0,1.4,0
AK,61.23,-149.65,USC00503163,FORT RICHARDSON WATER TREATMENT P,ANCHORAGE BOROUGH,470,0,0,1.8,0,0,0.2,0,0,0,1,0,0,0,0,0,1,0,0.7,0,0,0,2,0,0.4,0.3,0,0.5,0.3
AK,61.02,-147.51,USC00501240,CANNERY CREEK,CHUGACH CENSUS AREA,85,0,0,1.2,0,0,0,0,0,0,5,0,0,0,0,0,2.2,1.4,1.4,4.5,0,0,0,0,4.7,0,0,5,0
AK,60.52,-148.09,USC00505604,MAIN BAY,CHUGACH CENSUS AREA,57,0,0,4,0,0,0,0,0,0,8,5.1,0,0,0,0,5.5,5.1,4.6,0,0,1.2,0,0,10.6,4,0,5.9,0.8
AK,60.05,-148.07,USC00507738,PORT SAN JUAN,CHUGACH CENSUS AREA,40,0,2,1,1,0,0,0,0,0,3,2,0,0,0.3,0,2.2,0,0,10,0,0,0,1.3,0,0,0,1.5,0.3
AK,61.13,-146.38,USC00509687,VALDEZ,CHUGACH CENSUS AREA,62,0,0,3.9,0,0,0,0,0,0,5.5,1.9,0,0,0,0,0,5.5,13.7,1,0,0,2.8,1.2,4.5,2.1,0,5.9,0.1
